"1";"F";"1";"10";"48067";"42.48873519897461";"-83.13751983642578";"-5";"1"
"2";"M";"56";"16";"70072";"29.86928367614746";"-90.10932922363281";"-6";"1"
"3";"M";"25";"15";"55117";"44.98906326293945";"-93.10665893554688";"-6";"1"
"4";"M";"45";"7";"02460";"42.352996826171875";"-71.20906829833984";"-5";"1"
"5";"M";"25";"20";"55455";"44.97196578979492";"-93.23587799072266";"-6";"1"
"6";"F";"50";"9";"55117";"44.98906326293945";"-93.10665893554688";"-6";"1"
"7";"M";"35";"1";"06810";"41.390193939208984";"-73.45440673828125";"-5";"1"
"8";"M";"25";"12";"11413";"40.67013931274414";"-73.75141143798828";"-5";"1"
"9";"M";"25";"17";"61614";"40.75534439086914";"-89.59799194335938";"-6";"1"
"10";"F";"35";"1";"95370";"37.9952392578125";"-120.34369659423828";"-8";"1"
"11";"F";"25";"1";"04093";"43.66038513183594";"-70.57492065429688";"-5";"1"
"12";"M";"25";"12";"32793";"28.56633758544922";"-81.26081848144531";"-5";"1"
"13";"M";"45";"1";"93304";"35.344207763671875";"-119.02224731445312";"-8";"1"
"14";"M";"35";"0";"60126";"41.891029357910156";"-87.94181060791016";"-6";"1"
"15";"M";"25";"7";"22903";"38.02634048461914";"-78.53479766845703";"-5";"1"
"16";"F";"35";"0";"20670";"38.26863479614258";"-76.423828125";"-5";"1"
"17";"M";"50";"1";"95350";"37.67177963256836";"-121.01248931884766";"-8";"1"
"18";"F";"18";"3";"95825";"38.59420394897461";"-121.40725708007812";"-8";"1"
"19";"M";"1";"10";"48073";"42.51863479614258";"-83.16356658935547";"-5";"1"
"20";"M";"25";"14";"55113";"45.01121520996094";"-93.15535736083984";"-6";"1"
"21";"M";"18";"16";"99353";"46.29713821411133";"-119.35456848144531";"-8";"1"
"22";"M";"18";"15";"53706";"43.07429504394531";"-89.4077377319336";"-6";"1"
"23";"M";"35";"0";"90049";"34.06740951538086";"-118.47528076171875";"-8";"1"
"24";"F";"25";"7";"10023";"40.776100158691406";"-73.98284912109375";"-5";"1"
"25";"M";"18";"4";"01609";"42.27174377441406";"-71.8134765625";"-5";"1"
"26";"M";"25";"7";"23112";"37.42798614501953";"-77.648681640625";"-5";"1"
"27";"M";"25";"11";"19130";"39.96826171875";"-75.1722183227539";"-5";"1"
"28";"F";"25";"1";"14607";"43.149864196777344";"-77.5896224975586";"-5";"1"
"29";"M";"35";"7";"33407";"26.750991821289062";"-80.07295989990234";"-5";"1"
"30";"F";"35";"7";"19143";"39.94416046142578";"-75.22718048095703";"-5";"1"
"31";"M";"56";"7";"06840";"41.150146484375";"-73.49178314208984";"-5";"1"
"32";"F";"25";"0";"19355";"40.0429573059082";"-75.53221130371094";"-5";"1"
"33";"M";"45";"3";"55421";"45.05043411254883";"-93.25006866455078";"-6";"1"
"34";"F";"18";"0";"02135";"42.348419189453125";"-71.15348815917969";"-5";"1"
"35";"M";"45";"1";"02482";"42.30009460449219";"-71.30335998535156";"-5";"1"
"36";"M";"25";"3";"94123";"37.801029205322266";"-122.43836212158203";"-8";"1"
"37";"F";"25";"9";"66212";"38.9596061706543";"-94.68189239501953";"-6";"1"
"38";"F";"18";"4";"02215";"42.34699630737305";"-71.1021499633789";"-5";"1"
"39";"M";"18";"4";"61820";"40.11492919921875";"-88.24321746826172";"-6";"1"
"40";"M";"45";"0";"10543";"40.9528923034668";"-73.7345962524414";"-5";"1"
"41";"F";"18";"4";"15116";"40.53380584716797";"-79.96302795410156";"-5";"1"
"42";"M";"25";"8";"24502";"37.36211013793945";"-79.21524810791016";"-5";"1"
"43";"M";"25";"12";"60614";"41.92268371582031";"-87.6543197631836";"-6";"1"
"44";"M";"45";"17";"98052";"47.67747116088867";"-122.12138366699219";"-8";"1"
"45";"F";"45";"16";"94110";"37.74872970581055";"-122.41545104980469";"-8";"1"
"46";"M";"18";"19";"75602";"32.4744987487793";"-94.71199798583984";"-6";"1"
"47";"M";"18";"4";"94305";"37.427040100097656";"-122.16496276855469";"-8";"1"
"48";"M";"25";"4";"92107";"32.74089813232422";"-117.24433898925781";"-8";"1"
"49";"M";"18";"12";"77084";"29.839155197143555";"-95.66390991210938";"-6";"1"
"50";"F";"25";"2";"98133";"47.73385238647461";"-122.34461212158203";"-8";"1"
"51";"F";"1";"10";"10562";"41.17683792114258";"-73.847412109375";"-5";"1"
"52";"M";"18";"4";"72212";"34.783504486083984";"-92.40807342529297";"-6";"1"
"53";"M";"25";"0";"96931";"0.0";"0.0";"0";"0"
"54";"M";"50";"1";"56723";"47.82648849487305";"-96.83307647705078";"-6";"1"
"55";"F";"35";"12";"55303";"45.24750900268555";"-93.41799926757812";"-6";"1"
"56";"M";"35";"20";"60440";"41.70309829711914";"-88.07462310791016";"-6";"1"
"57";"M";"18";"19";"30350";"33.97285079956055";"-84.32775115966797";"-5";"1"
"58";"M";"25";"2";"30303";"33.75285720825195";"-84.39012908935547";"-5";"1"
"59";"F";"50";"1";"55413";"44.99766540527344";"-93.249267578125";"-6";"1"
"60";"M";"50";"1";"72118";"34.813270568847656";"-92.30229187011719";"-6";"1"
"61";"M";"25";"17";"95122";"37.32963943481445";"-121.83358764648438";"-8";"1"
"62";"F";"35";"3";"98105";"47.66376876831055";"-122.30117797851562";"-8";"1"
"63";"M";"18";"4";"54902";"43.988616943359375";"-88.54698944091797";"-6";"1"
"64";"M";"18";"1";"53706";"43.07429504394531";"-89.4077377319336";"-6";"1"
"65";"M";"35";"12";"55803";"46.97243118286133";"-92.1010513305664";"-6";"1"
"66";"M";"25";"18";"57706";"44.14422607421875";"-103.08527374267578";"-7";"1"
"67";"F";"50";"5";"60181";"41.880428314208984";"-87.9781265258789";"-6";"1"
"68";"M";"18";"4";"53706";"43.07429504394531";"-89.4077377319336";"-6";"1"
"69";"F";"25";"1";"02143";"42.381927490234375";"-71.09908294677734";"-5";"1"
"70";"M";"18";"4";"53703";"43.07864761352539";"-89.37727355957031";"-6";"1"
"71";"M";"25";"14";"95008";"37.27884292602539";"-121.95446014404297";"-8";"1"
"72";"F";"45";"0";"55122";"44.80454635620117";"-93.1987075805664";"-6";"1"
"73";"M";"18";"4";"53706";"43.07429504394531";"-89.4077377319336";"-6";"1"
"74";"M";"35";"14";"94530";"37.91777420043945";"-122.30426025390625";"-8";"1"
"75";"F";"1";"10";"01748";"42.2204475402832";"-71.5341796875";"-5";"1"
"76";"M";"35";"7";"55413";"44.99766540527344";"-93.249267578125";"-6";"1"
"77";"M";"18";"4";"15321";"40.322872161865234";"-80.18744659423828";"-5";"1"
"78";"F";"45";"1";"98029";"47.5723991394043";"-122.0206527709961";"-8";"1"
"79";"F";"45";"0";"98103";"47.67134475708008";"-122.34165954589844";"-8";"1"
"80";"M";"56";"1";"49327";"43.3402214050293";"-85.8256607055664";"-5";"1"
"81";"F";"25";"0";"60640";"41.973182678222656";"-87.66649627685547";"-6";"1"
"82";"M";"25";"17";"48380";"42.58659744262695";"-83.66825866699219";"-5";"1"
"83";"F";"25";"2";"94609";"37.83492660522461";"-122.26399993896484";"-8";"1"
"84";"M";"18";"4";"53140";"42.602169036865234";"-87.82978820800781";"-6";"1"
"85";"M";"18";"4";"94945";"38.1170654296875";"-122.56316375732422";"-8";"1"
"86";"F";"1";"10";"54467";"44.45227813720703";"-89.54399108886719";"-6";"1"
"87";"M";"25";"14";"48360";"42.746280670166016";"-83.26119995117188";"-5";"1"
"88";"F";"45";"1";"02476";"42.416744232177734";"-71.1776123046875";"-5";"1"
"89";"F";"56";"9";"85749";"32.29927444458008";"-110.74418640136719";"-7";"0"
"90";"M";"56";"13";"85749";"32.29927444458008";"-110.74418640136719";"-7";"0"
"91";"M";"35";"7";"07650";"40.845741271972656";"-73.99478912353516";"-5";"1"
"92";"F";"18";"4";"44243";"41.1468620300293";"-81.33879852294922";"-5";"1"
"93";"M";"25";"17";"95825";"38.59420394897461";"-121.40725708007812";"-8";"1"
"94";"M";"25";"17";"28601";"35.75993347167969";"-81.33011627197266";"-5";"1"
"95";"M";"45";"0";"98201";"47.98627471923828";"-122.20221710205078";"-8";"1"
"96";"F";"25";"16";"78028";"30.04252815246582";"-99.15151977539062";"-6";"1"
"97";"F";"35";"3";"66210";"38.924739837646484";"-94.70472717285156";"-6";"1"
"98";"F";"35";"7";"33547";"27.788497924804688";"-82.15080261230469";"-5";"1"
"99";"F";"1";"10";"19390";"39.82084274291992";"-75.84233093261719";"-5";"1"
"100";"M";"35";"17";"95401";"38.44010925292969";"-122.7456283569336";"-8";"1"
"101";"F";"18";"3";"33314";"26.06796646118164";"-80.22016143798828";"-5";"1"
"102";"M";"35";"19";"20871";"39.262596130371094";"-77.29125213623047";"-5";"1"
"103";"M";"45";"7";"92104";"32.74289321899414";"-117.12773895263672";"-8";"1"
"104";"M";"25";"12";"00926";"18.36136245727539";"-66.05619812011719";"-4";"0"
"105";"M";"45";"12";"90277";"33.82881546020508";"-118.38321685791016";"-8";"1"
"106";"F";"35";"11";"79101";"35.20640182495117";"-101.83924102783203";"-6";"1"
"107";"M";"45";"18";"63129";"38.46995162963867";"-90.32160949707031";"-6";"1"
"108";"M";"25";"12";"30316";"33.72950744628906";"-84.34087371826172";"-5";"1"
"109";"M";"45";"15";"92028";"33.3803596496582";"-117.20604705810547";"-8";"1"
"110";"M";"25";"2";"90803";"33.76111602783203";"-118.1298599243164";"-8";"1"
"111";"M";"35";"15";"55416";"44.94666290283203";"-93.34214782714844";"-6";"1"
"112";"M";"25";"16";"97209";"45.52888870239258";"-122.68457794189453";"-8";"1"
"113";"M";"18";"12";"37032";"36.52235412597656";"-87.02542114257812";"-6";"1"
"114";"F";"25";"2";"83712";"43.59576416015625";"-116.1636734008789";"-7";"1"
"115";"M";"25";"17";"28083";"35.49298858642578";"-80.6029281616211";"-5";"1"
"116";"M";"25";"17";"55744";"47.24306106567383";"-93.52599334716797";"-6";"1"
"117";"M";"25";"17";"33314";"26.06796646118164";"-80.22016143798828";"-5";"1"
"118";"M";"35";"17";"22315";"38.7579231262207";"-77.15283966064453";"-5";"1"
"119";"F";"1";"10";"77515";"29.168659210205078";"-95.4454116821289";"-6";"1"
"120";"M";"25";"11";"27106";"36.141395568847656";"-80.3136978149414";"-5";"1"
"121";"M";"35";"7";"75229";"32.8953742980957";"-96.85984802246094";"-6";"1"
"122";"F";"18";"4";"94305";"37.427040100097656";"-122.16496276855469";"-8";"1"
"123";"M";"35";"9";"67208";"37.701995849609375";"-97.28114318847656";"-6";"1"
"124";"M";"56";"7";"91356";"34.16425323486328";"-118.54472351074219";"-8";"1"
"125";"M";"45";"14";"01701";"42.318695068359375";"-71.4234390258789";"-5";"1"
"126";"M";"18";"9";"98117";"47.68592071533203";"-122.37837982177734";"-8";"1"
"127";"F";"45";"3";"01770";"42.23102569580078";"-71.37201690673828";"-5";"1"
"128";"M";"56";"6";"37922";"35.87592315673828";"-84.12608337402344";"-5";"1"
"129";"M";"25";"11";"20164";"39.01190948486328";"-77.39295196533203";"-5";"1"
"130";"M";"35";"17";"50021";"41.72528839111328";"-93.60475158691406";"-6";"1"
"131";"M";"18";"4";"06520";"41.36570739746094";"-72.92750549316406";"-5";"1"
"132";"M";"25";"17";"99709";"64.85493469238281";"-147.87405395507812";"-9";"1"
"133";"F";"25";"0";"55071";"44.835365295410156";"-92.99253845214844";"-6";"1"
"134";"M";"25";"0";"66212";"38.9596061706543";"-94.68189239501953";"-6";"1"
"135";"M";"18";"4";"20006";"38.89756774902344";"-77.04194641113281";"-5";"1"
"136";"M";"18";"2";"21202";"39.2965087890625";"-76.60693359375";"-5";"1"
"137";"F";"45";"6";"78758";"30.384204864501953";"-97.70391845703125";"-6";"1"
"138";"M";"18";"20";"22203";"38.874977111816406";"-77.11454772949219";"-5";"1"
"139";"F";"25";"20";"45409";"39.725704193115234";"-84.18927001953125";"-5";"1"
"140";"F";"35";"1";"55107";"44.928314208984375";"-93.08876037597656";"-6";"1"
"141";"M";"35";"13";"62035";"38.94784164428711";"-90.22160339355469";"-6";"1"
"142";"M";"25";"7";"10011";"40.74101257324219";"-74.0001220703125";"-5";"1"
"143";"M";"18";"3";"64043";"0.0";"0.0";"0";"0"
"144";"M";"25";"17";"29401";"32.77912521362305";"-79.93550109863281";"-5";"1"
"145";"M";"18";"4";"19081";"39.897560119628906";"-75.3465805053711";"-5";"1"
"146";"F";"35";"20";"10954";"41.100181579589844";"-74.01329803466797";"-5";"1"
"147";"M";"18";"4";"91360";"34.20883560180664";"-118.87348175048828";"-8";"1"
"148";"M";"50";"17";"57747";"43.401615142822266";"-103.50509643554688";"-7";"1"
"149";"M";"25";"1";"29205";"33.99055480957031";"-80.99826049804688";"-5";"1"
"150";"M";"35";"7";"98144";"47.58576965332031";"-122.30081176757812";"-8";"1"
"151";"F";"25";"20";"85013";"33.507110595703125";"-112.08483123779297";"-7";"0"
"152";"M";"18";"4";"48104";"42.26680374145508";"-83.72296905517578";"-5";"1"
"153";"M";"1";"10";"51537";"41.63856506347656";"-95.29692077636719";"-6";"1"
"154";"M";"50";"20";"94530";"37.91777420043945";"-122.30426025390625";"-8";"1"
"155";"M";"35";"12";"07470";"40.943607330322266";"-74.25003814697266";"-5";"1"
"156";"F";"45";"7";"14519";"43.22792053222656";"-77.30097198486328";"-5";"1"
"157";"M";"35";"16";"12866";"43.08039855957031";"-73.77037811279297";"-5";"1"
"158";"M";"56";"7";"28754";"35.866764068603516";"-82.52043151855469";"-5";"1"
"159";"F";"45";"0";"37922";"35.87592315673828";"-84.12608337402344";"-5";"1"
"160";"M";"35";"7";"13021";"42.922271728515625";"-76.55882263183594";"-5";"1"
"161";"M";"45";"16";"98107-2117";"0.0";"0.0";"0";"0"
"162";"F";"18";"4";"93117";"34.44374465942383";"-119.94214630126953";"-8";"1"
"163";"M";"18";"4";"85013";"33.507110595703125";"-112.08483123779297";"-7";"0"
"164";"F";"56";"13";"94566";"37.658897399902344";"-121.87149047851562";"-8";"1"
"165";"M";"18";"16";"98502";"47.07148361206055";"-122.97702026367188";"-8";"1"
"166";"M";"18";"4";"92802";"33.80696487426758";"-117.92594146728516";"-8";"1"
"167";"F";"25";"11";"10022";"40.75901412963867";"-73.96732330322266";"-5";"1"
"168";"F";"50";"0";"46970";"40.753089904785156";"-86.07185363769531";"-5";"0"
"169";"M";"25";"7";"55439";"44.87599563598633";"-93.37020874023438";"-6";"1"
"170";"M";"25";"11";"07002";"40.66655349731445";"-74.11768341064453";"-5";"1"
"171";"F";"50";"17";"55441";"45.00199890136719";"-93.42420959472656";"-6";"1"
"172";"M";"25";"3";"07661";"40.92757797241211";"-74.03739166259766";"-5";"1"
"173";"M";"25";"0";"45237";"39.18885803222656";"-84.45797729492188";"-5";"1"
"174";"M";"25";"16";"21203";"39.284706115722656";"-76.62049102783203";"-5";"1"
"175";"F";"25";"2";"95123";"37.24442672729492";"-121.83245849609375";"-8";"1"
"176";"F";"18";"3";"55016";"44.83096694946289";"-92.93739318847656";"-6";"1"
"177";"M";"50";"1";"54016";"44.978519439697266";"-92.71996307373047";"-6";"1"
"178";"M";"56";"17";"53705";"43.073394775390625";"-89.45049285888672";"-6";"1"
"179";"M";"25";"0";"02135";"42.348419189453125";"-71.15348815917969";"-5";"1"
"180";"M";"45";"12";"01603";"42.24052429199219";"-71.83776092529297";"-5";"1"
"181";"M";"18";"17";"33186";"25.66229248046875";"-80.40946960449219";"-5";"1"
"182";"M";"18";"4";"03052";"42.850589752197266";"-71.45378875732422";"-5";"1"
"183";"F";"45";"1";"55407";"44.934913635253906";"-93.25424194335938";"-6";"1"
"184";"F";"25";"0";"19001";"40.127906799316406";"-75.126953125";"-5";"1"
"185";"M";"45";"0";"14468";"43.28978729248047";"-77.79547882080078";"-5";"1"
"186";"M";"18";"5";"91767";"34.080142974853516";"-117.73860931396484";"-8";"1"
"187";"F";"45";"1";"94061";"37.46390914916992";"-122.23396301269531";"-8";"1"
"188";"M";"56";"16";"79930";"31.803457260131836";"-106.45758056640625";"-7";"1"
"189";"M";"18";"0";"60076";"42.03617858886719";"-87.73210144042969";"-6";"1"
"190";"M";"25";"17";"55125";"44.92198181152344";"-92.94233703613281";"-6";"1"
"191";"M";"18";"4";"04915";"44.44529342651367";"-69.02256774902344";"-5";"1"
"192";"M";"18";"1";"10977";"41.11679458618164";"-74.04503631591797";"-5";"1"
"193";"F";"45";"15";"44106";"41.50775146484375";"-81.60883331298828";"-5";"1"
"194";"F";"1";"10";"29146";"33.50699996948242";"-81.28946685791016";"-5";"1"
"195";"M";"25";"12";"10458";"40.864166259765625";"-73.88880920410156";"-5";"1"
"196";"F";"35";"9";"94587";"37.59218215942383";"-122.04576873779297";"-8";"1"
"197";"M";"18";"14";"10023";"40.776100158691406";"-73.98284912109375";"-5";"1"
"198";"M";"25";"12";"55108";"44.982513427734375";"-93.17488861083984";"-6";"1"
"199";"M";"18";"4";"83706";"43.59352111816406";"-116.19902801513672";"-7";"1"
"200";"F";"18";"4";"84321";"41.73063659667969";"-111.7804183959961";"-7";"1"
"201";"F";"35";"2";"55117";"44.98906326293945";"-93.10665893554688";"-6";"1"
"202";"M";"18";"4";"53706";"43.07429504394531";"-89.4077377319336";"-6";"1"
"203";"F";"18";"4";"53715";"43.061546325683594";"-89.40023803710938";"-6";"1"
"204";"M";"25";"7";"92123";"32.80379867553711";"-117.13594818115234";"-8";"1"
"205";"M";"35";"12";"97333";"44.527889251708984";"-123.27909851074219";"-8";"1"
"206";"M";"25";"17";"20194";"38.97736358642578";"-77.3465805053711";"-5";"1"
"207";"M";"25";"12";"94115";"37.786128997802734";"-122.43736267089844";"-8";"1"
"208";"M";"35";"17";"55432";"45.095672607421875";"-93.25335693359375";"-6";"1"
"209";"M";"35";"1";"90048";"34.07375717163086";"-118.3737564086914";"-8";"1"
"210";"F";"1";"10";"25801";"37.79064178466797";"-81.19957733154297";"-5";"1"
"211";"M";"45";"17";"90620";"33.84101486206055";"-118.00968933105469";"-8";"1"
"212";"M";"25";"16";"53714";"43.09986114501953";"-89.31786346435547";"-6";"1"
"213";"F";"18";"4";"01609";"42.27174377441406";"-71.8134765625";"-5";"1"
"214";"M";"18";"20";"80218";"39.73123550415039";"-104.97132873535156";"-7";"1"
"215";"M";"35";"14";"92075";"32.99754333496094";"-117.26087188720703";"-8";"1"
"216";"M";"45";"13";"52761";"41.41337203979492";"-91.00611877441406";"-6";"1"
"217";"M";"18";"4";"22903";"38.02634048461914";"-78.53479766845703";"-5";"1"
"218";"M";"35";"14";"95822";"38.513938903808594";"-121.49201202392578";"-8";"1"
"219";"F";"25";"4";"55113";"45.01121520996094";"-93.15535736083984";"-6";"1"
"220";"M";"25";"12";"22903";"38.02634048461914";"-78.53479766845703";"-5";"1"
"221";"F";"25";"0";"94063";"37.48350524902344";"-122.21440124511719";"-8";"1"
"222";"M";"25";"1";"55116";"44.913814544677734";"-93.17459106445312";"-6";"1"
"223";"M";"25";"17";"28262";"35.3212776184082";"-80.7405014038086";"-5";"1"
"224";"F";"18";"4";"14850";"42.44945526123047";"-76.4968490600586";"-5";"1"
"225";"M";"25";"7";"11215";"40.66750717163086";"-73.98560333251953";"-5";"1"
"226";"M";"35";"1";"94518";"37.95412063598633";"-122.02506256103516";"-8";"1"
"227";"M";"35";"20";"90291";"33.99241256713867";"-118.4653091430664";"-8";"1"
"228";"M";"25";"15";"55455";"44.97196578979492";"-93.23587799072266";"-6";"1"
"229";"M";"18";"10";"04576";"43.8230094909668";"-69.66661071777344";"-5";"1"
"230";"M";"45";"1";"43210";"40.00368118286133";"-83.02147674560547";"-5";"1"
"231";"M";"25";"3";"55455";"44.97196578979492";"-93.23587799072266";"-6";"1"
"232";"M";"25";"20";"55408";"44.947513580322266";"-93.28742218017578";"-6";"1"
"233";"F";"45";"20";"37919-4204";"0.0";"0.0";"0";"0"
"234";"M";"35";"7";"39652";"31.117097854614258";"-90.45287322998047";"-6";"1"
"235";"M";"25";"0";"98153";"0.0";"0.0";"0";"0"
"236";"M";"25";"5";"55126";"45.08564376831055";"-93.13529968261719";"-6";"1"
"237";"M";"25";"6";"46835";"41.13859939575195";"-85.05941009521484";"-5";"0"
"238";"F";"50";"7";"90291";"33.99241256713867";"-118.4653091430664";"-8";"1"
"239";"M";"18";"19";"94618";"37.843727111816406";"-122.24369049072266";"-8";"1"
"240";"M";"50";"17";"55113";"45.01121520996094";"-93.15535736083984";"-6";"1"
"241";"M";"35";"20";"55121";"44.844966888427734";"-93.1443099975586";"-6";"1"
"242";"F";"18";"4";"53706";"43.07429504394531";"-89.4077377319336";"-6";"1"
"243";"M";"25";"16";"11576";"40.79383850097656";"-73.65155792236328";"-5";"1"
"244";"M";"50";"7";"19072";"40.01454162597656";"-75.25804901123047";"-5";"1"
"245";"M";"35";"16";"66046";"38.93230438232422";"-95.22512817382812";"-6";"1"
"246";"F";"18";"4";"60625";"41.971614837646484";"-87.70256042480469";"-6";"1"
"247";"M";"25";"17";"94404";"37.55433654785156";"-122.27031707763672";"-8";"1"
"248";"M";"18";"17";"72703";"36.107078552246094";"-94.11592102050781";"-6";"1"
"249";"F";"18";"14";"48126";"42.33378601074219";"-83.18179321289062";"-5";"1"
"250";"M";"35";"16";"11229";"40.5992546081543";"-73.94117736816406";"-5";"1"
"251";"M";"56";"17";"55105";"44.93446350097656";"-93.16554260253906";"-6";"1"
"252";"M";"25";"12";"94112";"37.72093200683594";"-122.44241333007812";"-8";"1"
"253";"F";"25";"11";"97370";"44.57852554321289";"-123.43708801269531";"-8";"1"
"254";"M";"35";"17";"49015";"42.30244064331055";"-85.22293853759766";"-5";"1"
